Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Josh,The Interview,Edge OSS - Windows (Cadmium),2025-06-08 20:33:09,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4478266},{""eventType"":""playing"",""sessionOffsetMs"":1738,""mediaOffsetMs"":4478266},{""eventType"":""paused"",""sessionOffsetMs"":9045,""mediaOffsetMs"":4484877},{""eventType"":""playing"",""sessionOffsetMs"":11186,""mediaOffsetMs"":4485003},{""eventType"":""paused"",""sessionOffsetMs"":16075,""mediaOffsetMs"":4489854},{""eventType"":""playing"",""sessionOffsetMs"":17142,""mediaOffsetMs"":4489938},{""eventType"":""paused"",""sessionOffsetMs"":25720,""mediaOffsetMs"":4498519},{""eventType"":""playing"",""sessionOffsetMs"":28554,""mediaOffsetMs"":4498555},{""eventType"":""paused"",""sessionOffsetMs"":311625,""mediaOffsetMs"":4781411},{""eventType"":""playing"",""sessionOffsetMs"":326470,""mediaOffsetMs"":4781648},{""eventType"":""paused"",""sessionOffsetMs"":685453,""mediaOffsetMs"":5140000},{""eventType"":""reposition"",""sessionOffsetMs"":685454,""mediaOffsetMs"":5128582},{""eventType"":""playing"",""sessionOffsetMs"":685517,""mediaOffsetMs"":5128582},{""eventType"":""paused"",""sessionOffsetMs"":686421,""mediaOffsetMs"":5129000},{""eventType"":""reposition"",""sessionOffsetMs"":686422,""mediaOffsetMs"":5117238},{""eventType"":""playing"",""sessionOffsetMs"":686891,""mediaOffsetMs"":5117238},{""eventType"":""paused"",""sessionOffsetMs"":690501,""mediaOffsetMs"":5120000},{""eventType"":""reposition"",""sessionOffsetMs"":690502,""mediaOffsetMs"":5110189},{""eventType"":""playing"",""sessionOffsetMs"":690736,""mediaOffsetMs"":5110189},{""eventType"":""paused"",""sessionOffsetMs"":1877283,""mediaOffsetMs"":6296395},{""eventType"":""playing"",""sessionOffsetMs"":1877725,""mediaOffsetMs"":6296448},{""eventType"":""paused"",""sessionOffsetMs"":1878423,""mediaOffsetMs"":6297013},{""eventType"":""playing"",""sessionOffsetMs"":1928279,""mediaOffsetMs"":6297187},{""eventType"":""stopped"",""sessionOffsetMs"":2065692,""mediaOffsetMs"":6434600}]"
Josh,Power: Season 1_hook_primary_16x9,Edge OSS - Windows (Cadmium),2025-06-08 20:33:03,DK,"[{""eventType"":""start"",""sessionOffsetMs"":42,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":953,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5702,""mediaOffsetMs"":4469}]"
Josh,Sleepless in Seattle,Edge OSS - Windows (Cadmium),2025-06-08 20:30:09,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":99809},{""eventType"":""playing"",""sessionOffsetMs"":2017,""mediaOffsetMs"":99809},{""eventType"":""paused"",""sessionOffsetMs"":6469,""mediaOffsetMs"":104000},{""eventType"":""reposition"",""sessionOffsetMs"":6470,""mediaOffsetMs"":50176},{""eventType"":""playing"",""sessionOffsetMs"":7128,""mediaOffsetMs"":50176},{""eventType"":""paused"",""sessionOffsetMs"":7348,""mediaOffsetMs"":50000},{""eventType"":""reposition"",""sessionOffsetMs"":7349,""mediaOffsetMs"":82249},{""eventType"":""playing"",""sessionOffsetMs"":7650,""mediaOffsetMs"":82249},{""eventType"":""paused"",""sessionOffsetMs"":82762,""mediaOffsetMs"":157139},{""eventType"":""playing"",""sessionOffsetMs"":129247,""mediaOffsetMs"":157159},{""eventType"":""stopped"",""sessionOffsetMs"":174667,""mediaOffsetMs"":199714}]"
Josh,Sleepless in Seattle_hook_primary_16x9,Edge OSS - Windows (Cadmium),2025-06-08 20:30:04,DK,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":556,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2520,""mediaOffsetMs"":1706}]"
Josh,Power: Season 1_hook_primary_16x9,Edge OSS - Windows (Cadmium),2025-06-08 20:29:58,DK,"[{""eventType"":""start"",""sessionOffsetMs"":67,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1222,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6946,""mediaOffsetMs"":5380},{""eventType"":""stopped"",""sessionOffsetMs"":9442,""mediaOffsetMs"":5618}]"
Josh,Manchester by the Sea_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:29:40,DK,[]
Josh,Sleepless in Seattle,Chrome PC (Cadmium),2025-06-08 20:25:04,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1475,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":80660,""mediaOffsetMs"":78437},{""eventType"":""playing"",""sessionOffsetMs"":183508,""mediaOffsetMs"":78623},{""eventType"":""paused"",""sessionOffsetMs"":220392,""mediaOffsetMs"":113000},{""eventType"":""reposition"",""sessionOffsetMs"":220393,""mediaOffsetMs"":48268},{""eventType"":""playing"",""sessionOffsetMs"":220914,""mediaOffsetMs"":48268},{""eventType"":""paused"",""sessionOffsetMs"":269080,""mediaOffsetMs"":95890},{""eventType"":""playing"",""sessionOffsetMs"":269735,""mediaOffsetMs"":96144},{""eventType"":""stopped"",""sessionOffsetMs"":274918,""mediaOffsetMs"":101224}]"
Josh,Manchester by the Sea_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:25:03,DK,"[{""eventType"":""start"",""sessionOffsetMs"":41,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":17902,""mediaOffsetMs"":0}]"
Josh,Sleepless in Seattle_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:25:01,DK,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":583,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2650,""mediaOffsetMs"":1788}]"
Josh,No Hard Feelings_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:24:54,DK,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":799,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":862,""mediaOffsetMs"":12},{""eventType"":""stopped"",""sessionOffsetMs"":969,""mediaOffsetMs"":12}]"
Josh,A Man Called Ove,Chrome PC (Cadmium),2025-06-08 20:21:14,DK,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1455,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":210452,""mediaOffsetMs"":207953},{""eventType"":""stopped"",""sessionOffsetMs"":211344,""mediaOffsetMs"":208157}]"
Josh,A Man Called Ove_hook_05_16x9,Chrome PC (Cadmium),2025-06-08 20:20:27,DK,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":642,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":40309,""mediaOffsetMs"":39480},{""eventType"":""stopped"",""sessionOffsetMs"":45959,""mediaOffsetMs"":39480}]"
Josh,Clip 3: K.O.,Chrome PC (Cadmium),2025-06-08 20:20:11,DK,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":494,""mediaOffsetMs"":0}]"
Josh,Sleepless in Seattle_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:19:25,DK,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":2516},{""eventType"":""playing"",""sessionOffsetMs"":350,""mediaOffsetMs"":2516},{""eventType"":""playing"",""sessionOffsetMs"":16026,""mediaOffsetMs"":18018},{""eventType"":""playing"",""sessionOffsetMs"":20019,""mediaOffsetMs"":22022},{""eventType"":""stopped"",""sessionOffsetMs"":32830,""mediaOffsetMs"":34679}]"
Josh,Sleepless in Seattle_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:19:23,DK,"[{""eventType"":""start"",""sessionOffsetMs"":5,""mediaOffsetMs"":2517},{""eventType"":""playing"",""sessionOffsetMs"":576,""mediaOffsetMs"":2517},{""eventType"":""stopped"",""sessionOffsetMs"":1162,""mediaOffsetMs"":2935}]"
Josh,Sleepless in Seattle_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:19:19,DK,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":442,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3616,""mediaOffsetMs"":2777}]"
Josh,Superbad_hook_primary_16x9_backfill,Chrome PC (Cadmium),2025-06-08 20:19:10,DK,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":704,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":916,""mediaOffsetMs"":21}]"
Josh,What I Love About Nicole,Chrome PC (Cadmium),2025-06-08 20:18:58,DK,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":599,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7561,""mediaOffsetMs"":6570}]"
Josh,Cast Away_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:18:16,DK,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":653,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":12124,""mediaOffsetMs"":11185}]"
Josh,Teaser 1: Don't Look Up,Chrome PC (Cadmium),2025-06-08 20:17:52,DK,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":777},{""eventType"":""playing"",""sessionOffsetMs"":352,""mediaOffsetMs"":777},{""eventType"":""stopped"",""sessionOffsetMs"":2643,""mediaOffsetMs"":2839}]"
Josh,Teaser 1: Don't Look Up,Chrome PC (Cadmium),2025-06-08 20:17:49,DK,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":371,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1457,""mediaOffsetMs"":1004}]"
Josh,Back to the Future_hook_primary_16x9_backfill,Chrome PC (Cadmium),2025-06-08 20:17:49,DK,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":515,""mediaOffsetMs"":0}]"
Josh,Teaser 1: Don't Look Up,Chrome PC (Cadmium),2025-06-08 20:17:45,DK,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":719,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3708,""mediaOffsetMs"":2549}]"
Josh,Manchester by the Sea_hook_primary_16x9,Chrome PC (Cadmium),2025-06-08 20:17:07,DK,"[{""eventType"":""start"",""sessionOffsetMs"":274,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":1236,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3502,""mediaOffsetMs"":2094},{""eventType"":""stopped"",""sessionOffsetMs"":246601,""mediaOffsetMs"":2272}]"
Josh,Limited Series Clip 5: The Survivors,Chrome PC (Cadmium),2025-06-08 20:15:15,DK,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":492,""mediaOffsetMs"":0}]"
Josh,Trailer: Bloons TD 6,Chrome PC (Cadmium),2025-06-08 20:15:15,DK,"[{""eventType"":""start"",""sessionOffsetMs"":236,""mediaOffsetMs"":17},{""eventType"":""playing"",""sessionOffsetMs"":1481,""mediaOffsetMs"":17},{""eventType"":""paused"",""sessionOffsetMs"":2527,""mediaOffsetMs"":1001},{""eventType"":""playing"",""sessionOffsetMs"":3035,""mediaOffsetMs"":1064},{""eventType"":""paused"",""sessionOffsetMs"":6227,""mediaOffsetMs"":3986},{""eventType"":""stopped"",""sessionOffsetMs"":106541,""mediaOffsetMs"":4280}]"
Mum,Limited Series Teaser: UNTAMED,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 13:04:37,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1782,""mediaOffsetMs"":0}]"
Mum,Season 1 Clip 5: Sara - Woman in the Shadows,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 13:04:36,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1711,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7905,""mediaOffsetMs"":5681},{""eventType"":""stopped"",""sessionOffsetMs"":10478,""mediaOffsetMs"":5544}]"
Mum,Season 1 Clip 5: Sara - Woman in the Shadows,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 13:04:34,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1207,""mediaOffsetMs"":0}]"
Mum,Season 1 Clip 5: Sara - Woman in the Shadows,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 13:04:09,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3591,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6874,""mediaOffsetMs"":3245},{""eventType"":""stopped"",""sessionOffsetMs"":12883,""mediaOffsetMs"":3245}]"
Mum,A Widow's Game,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 12:42:14,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5871840},{""eventType"":""playing"",""sessionOffsetMs"":8648,""mediaOffsetMs"":5871840},{""eventType"":""paused"",""sessionOffsetMs"":11531,""mediaOffsetMs"":5874658},{""eventType"":""playing"",""sessionOffsetMs"":151271,""mediaOffsetMs"":5874658},{""eventType"":""paused"",""sessionOffsetMs"":1304504,""mediaOffsetMs"":7027942},{""eventType"":""stopped"",""sessionOffsetMs"":1318471,""mediaOffsetMs"":7027942}]"
Mum,A Widow's Game,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:17,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4194,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":57564,""mediaOffsetMs"":53358},{""eventType"":""playing"",""sessionOffsetMs"":147685,""mediaOffsetMs"":53358},{""eventType"":""paused"",""sessionOffsetMs"":863720,""mediaOffsetMs"":769442},{""eventType"":""playing"",""sessionOffsetMs"":991443,""mediaOffsetMs"":769442},{""eventType"":""paused"",""sessionOffsetMs"":1753075,""mediaOffsetMs"":1530984},{""eventType"":""playing"",""sessionOffsetMs"":1769857,""mediaOffsetMs"":1530984},{""eventType"":""paused"",""sessionOffsetMs"":6120228,""mediaOffsetMs"":5881288},{""eventType"":""stopped"",""sessionOffsetMs"":6158753,""mediaOffsetMs"":5881288}]"
Mum,Clip 2: A Widow's Game,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:12,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1784,""mediaOffsetMs"":0}]"
Mum,The Good Liar_hook_03_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:11,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1690,""mediaOffsetMs"":0}]"
Mum,Bandit_hook_01_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:11,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1150,""mediaOffsetMs"":0}]"
Mum,Clip 6: Ad Vitam,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:08,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1335,""mediaOffsetMs"":0}]"
Mum,Sleeping Dogs_hook_primary_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:06,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1078,""mediaOffsetMs"":0}]"
Mum,Prisoners_hook_01_16x9_backfill,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:05,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1630,""mediaOffsetMs"":0}]"
Mum,Stillwater_hook_02_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:04,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1877,""mediaOffsetMs"":0}]"
Mum,Gone Girl_hook_01_16x9_backfill,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:16:02,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1620,""mediaOffsetMs"":0}]"
Mum,Teaser: iHostage,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:15:59,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2026,""mediaOffsetMs"":0}]"
Mum,Clip 2: A Widow's Game,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:57,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2201,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":59461,""mediaOffsetMs"":57143},{""eventType"":""stopped"",""sessionOffsetMs"":60097,""mediaOffsetMs"":57143}]"
Mum,Act 2 Conflict Clip: The Adam Project,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:56,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1715,""mediaOffsetMs"":0}]"
Mum,The Hunger Games_hook_02_16x9_backfill,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:54,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1938,""mediaOffsetMs"":0}]"
Mum,Triple Frontier (Trailer),Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:50,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2335,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4493,""mediaOffsetMs"":2149},{""eventType"":""stopped"",""sessionOffsetMs"":5777,""mediaOffsetMs"":2149}]"
Mum,Now You See Me 2_hook_primary_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:47,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2626,""mediaOffsetMs"":0}]"
Mum,Trailer: Carry-On,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:46,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6157},{""eventType"":""stopped"",""sessionOffsetMs"":1040,""mediaOffsetMs"":6157}]"
Mum,World War Z_hook_primary_16x9_backfill,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:46,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6157},{""eventType"":""stopped"",""sessionOffsetMs"":1088,""mediaOffsetMs"":6157}]"
Mum,Clip 1: Enola Holmes,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:35,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2336,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8501,""mediaOffsetMs"":6157},{""eventType"":""stopped"",""sessionOffsetMs"":9942,""mediaOffsetMs"":6157}]"
Mum,John Wick: Chapter 3 - Parabellum_hook_primary_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:34,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1624,""mediaOffsetMs"":0}]"
Mum,Mission: Impossible - Ghost Protocol_hook_primary_16x9,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:30,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1662,""mediaOffsetMs"":0}]"
Mum,Teaser 2: The Gray Man,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:27,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2179,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2481,""mediaOffsetMs"":302},{""eventType"":""stopped"",""sessionOffsetMs"":3759,""mediaOffsetMs"":294}]"
Mum,Plot Clip 2: The Union,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:24,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2312,""mediaOffsetMs"":0}]"
Mum,Limited Series Clip 4: Just One Look,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:22,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2532,""mediaOffsetMs"":0}]"
Mum,Season 2 Clip 8: The Snow Girl,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:15,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2195,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7011,""mediaOffsetMs"":4810},{""eventType"":""stopped"",""sessionOffsetMs"":8432,""mediaOffsetMs"":4810}]"
Mum,White Line: Season 1 PVS Clip 2,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:14:12,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2483,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2816,""mediaOffsetMs"":333},{""eventType"":""stopped"",""sessionOffsetMs"":4095,""mediaOffsetMs"":333}]"
Mum,Clip 2: APPLE,Google Chromecast Chromecast with GTV 1080P Set Top Box,2025-06-21 09:13:52,AU,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2327,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20058,""mediaOffsetMs"":17748},{""eventType"":""stopped"",""sessionOffsetMs"":21364,""mediaOffsetMs"":17748}]"
