Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1270:68f:6099:8426:c4f2:f13d,AU,Victoria,MELBOURNE,2024-09-29 02:21:50
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4f0f:db01:5d1f:421d:40b:74b3,AU,Victoria,WARRAGUL,2024-11-01 20:46:19
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:691a:86fd:2f8d:511,AU,Victoria,MELBOURNE,2024-12-12 10:09:00
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:f592:fe27:44f1:b306,AU,Victoria,MELBOURNE,2024-10-23 08:55:58
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,27.72.104.114,VN,Ha Noi,CUA DONG,2024-09-25 09:06:08
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:c2f:fef0:62f2:1c22,AU,Victoria,MELBOURNE,2024-11-08 11:01:51
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:45b:1ee9:17cc:4901,AU,Victoria,MELBOURNE,2025-04-29 06:21:21
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:a1a7:9bad:98b0:3311,AU,Victoria,MELBOURNE,2024-12-20 22:05:35
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:65c0:e1fa:257:1199,AU,Victoria,MELBOURNE,2024-09-16 08:22:00
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:7cdb:53b6:96d5:78a5,AU,Victoria,MELBOURNE,2024-10-02 08:10:58
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8c49:7d0d:ea56:cf75,AU,Victoria,MELBOURNE,2024-11-14 11:25:43
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:dd42:1549:c90e:6e6a,AU,Victoria,MELBOURNE,2024-10-26 21:12:43
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:c49a:49c8:a907:75f6,AU,Victoria,MELBOURNE,2025-05-03 23:19:22
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:3d3a:e9eb:e019:3277,AU,Victoria,MELBOURNE,2024-08-30 08:09:27
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:8152:1ca6:6e81:ba0a,AU,Victoria,MELBOURNE,2024-09-03 07:05:11
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:5516:7ff:a95b:8394,AU,Victoria,MELBOURNE,2024-11-03 06:19:54
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4f0f:db01:2119:dc70:87e4:471e,AU,Victoria,WARRAGUL,2024-10-12 09:54:01
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:6c43:aa01:70:5d55,AU,Victoria,MELBOURNE,2024-11-18 05:01:56
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:6861:1e1f:ea1:4903,AU,Victoria,MELBOURNE,2025-06-02 08:54:36
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:44a:f4ac:a32b:5480,AU,Victoria,MELBOURNE,2024-08-31 01:16:28
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:2d81:c19f:a315:2f78,AU,Victoria,MELBOURNE,2024-12-13 10:58:48
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:39b8:53e2:18d9:c28a,AU,Victoria,MELBOURNE,2025-05-22 12:18:02
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1241:784c:9c72:f64c:53ce:4c45,AU,Victoria,MELBOURNE,2025-05-22 07:59:07
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:d09c:5f09:c56f:b432,AU,Victoria,MELBOURNE,2024-12-17 06:15:49
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,138.130.14.110,AU,Victoria,MELBOURNE,2025-04-27 07:34:12
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:14e6:9e20:4161:ef2d,AU,Victoria,MELBOURNE,2024-10-22 08:00:22
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:4502:b600:905e:c51f:132b:a954,AU,Victoria,MELBOURNE,2024-10-23 20:27:56
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:4500:445f:3d66:b157:9a43:19aa,AU,Victoria,MELBOURNE,2024-10-05 03:40:18
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:6dea:9da6:93eb:c9ac,AU,Victoria,MELBOURNE,2024-12-16 11:05:27
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:f935:b45c:dbf8:b844,AU,Victoria,MELBOURNE,2024-10-30 07:40:42
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27e1:332b:34ec:b7f5:2f7a:f83c,AU,Victoria,BENDIGO,2025-05-06 07:12:28
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:35a2:6467:eb39:3d92,AU,Victoria,MELBOURNE,2024-10-26 08:34:32
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,121.221.136.68,AU,Victoria,MELBOURNE,2024-11-02 22:37:15
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27f2:294a:b0ce:ef7e:7ea:28f1,AU,Victoria,MELBOURNE,2025-04-02 05:40:31
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b15:2100:38e2:363e:99f7:e97c,AU,Victoria,MELBOURNE,2025-03-31 01:05:22
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27c1:fa97:f13b:6ce3:ad78:8e3,AU,New South Wales,GRIFFITH,2025-01-13 23:54:42
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:2cc8:1cc8:a8ae:45b,AU,Victoria,MELBOURNE,2024-10-08 06:31:56
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:d4e:e601:dc6c:20a9,AU,Victoria,MELBOURNE,2024-11-01 08:57:28
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:343d:95b8:64b7:2b0f,AU,Victoria,MELBOURNE,2024-10-02 02:31:40
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:5f3:f5ec:b727:6ef3,AU,Victoria,MELBOURNE,2024-10-02 02:33:12
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:2001:48b8:cac5:5dba,AU,Victoria,MELBOURNE,2025-06-03 09:06:43
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b4c6:d5a8:ef4b:e4f4,AU,Victoria,MELBOURNE,2024-11-16 23:52:33
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:cdb:d09c:977:9938,AU,Victoria,MELBOURNE,2024-11-17 08:36:23
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:e46d:5a08:9d32:4730,AU,Victoria,MELBOURNE,2025-05-24 06:35:11
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:b8d5:1919:a2cf:b4dc,AU,Victoria,MELBOURNE,2024-11-08 07:47:41
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:61eb:358e:f16f:2f18,AU,Victoria,MELBOURNE,2024-11-08 09:44:11
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b15:2100:44b9:4a95:5ece:46b6,AU,Victoria,MELBOURNE,2025-04-26 06:53:54
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4f0f:db01:9ce9:bd31:2261:11c8,AU,Victoria,WARRAGUL,2024-10-13 01:13:40
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:89c5:9024:7ac7:9153,AU,Victoria,MELBOURNE,2024-10-13 06:35:54
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:5c33:9f2:4fc9:9a0a,AU,Victoria,MELBOURNE,2024-12-20 00:35:24
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27e0:1828:d511:91f5:10e9:a049,AU,Victoria,MELBOURNE,2025-01-10 04:05:11
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:fd39:c62e:d5e1:f02,AU,Victoria,MELBOURNE,2024-12-08 01:38:03
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:19d5:4c27:58fb:73af,AU,Victoria,MELBOURNE,2024-09-07 11:05:29
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:458d:f66:e512:5ec9,AU,Victoria,MELBOURNE,2025-05-01 08:13:09
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:29b6:690c:591c:6871,AU,Victoria,MELBOURNE,2024-09-17 01:23:39
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1202:e646:e9de:90c0:7241:ecab,AU,New South Wales,GRIFFITH,2024-12-14 21:26:12
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:30a5:58c0:f081:e14,AU,Victoria,MELBOURNE,2024-12-14 07:31:34
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1202:e646:cd13:66eb:399:47b7,AU,New South Wales,GRIFFITH,2024-12-14 22:01:39
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:31db:93df:16e3:259a,AU,Victoria,MELBOURNE,2024-08-31 00:07:58
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:497a:dd01:d4e8:a09c:ebf8:6a1f,AU,Victoria,MELBOURNE,2024-11-05 01:09:09
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:750b:9e89:c665:156,AU,Victoria,MELBOURNE,2024-09-08 04:49:16
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:14d5:26a6:236c:e73d,AU,Victoria,MELBOURNE,2024-10-09 09:52:05
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:c26:fa5f:4873:7326,AU,Victoria,MELBOURNE,2024-11-19 08:47:04
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,111.65.34.10,SG,South East,SINGAPORE,2024-09-26 08:55:05
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:118:d379:3a1e:4b02,AU,Victoria,MELBOURNE,2024-11-17 04:39:13
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:48ba:1d46:457:b917,AU,Victoria,MELBOURNE,2024-10-29 08:21:55
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:9c42:df99:2c71:906a,AU,Victoria,MELBOURNE,2025-05-24 03:54:10
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1202:e646:74a7:4f96:5c7a:578,AU,New South Wales,GRIFFITH,2024-12-16 21:38:34
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27c1:fa97:f0fd:61a1:4798:5eb6,AU,New South Wales,GRIFFITH,2025-01-15 22:58:08
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,122.148.221.142,AU,Victoria,MELBOURNE,2024-10-12 07:14:08
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:e90f:2e13:5f74:5268,AU,Victoria,MELBOURNE,2024-10-24 07:29:36
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:a0cd:8507:97f2:e33d,AU,Victoria,MELBOURNE,2025-05-16 08:18:55
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:ca1:19f5:d510:71fb,AU,Victoria,MELBOURNE,2024-11-13 07:48:33
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:27c1:fa97:a1e8:8d2a:faa4:82a4,AU,New South Wales,GRIFFITH,2025-01-14 22:09:33
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,1.136.28.160,AU,Victoria,MELBOURNE,2024-12-20 07:46:01
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:cf0:ee3d:58d6:ad69:ddab:3fc7,AU,Victoria,BAIRNSDALE,2025-05-29 02:55:26
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:8800:6180:bb1c:d030,AU,Victoria,MELBOURNE,2025-05-29 09:29:32
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:cf0:8961:5:1f2a:9b66:d729,AU,Victoria,BALLARAT,2025-01-27 09:18:50
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:69e4:33c1:858c:d040,AU,Victoria,MELBOURNE,2024-10-22 05:14:22
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:1442:3310:6df5:90e4,AU,Victoria,MELBOURNE,2025-06-01 01:13:49
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:c8e1:f601:9cfe:c000,AU,Victoria,MELBOURNE,2024-09-10 06:29:25
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:114d:e050:f0d:af11,AU,Victoria,MELBOURNE,2024-10-07 02:50:04
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:d4b6:ce73:4c95:b566,AU,Victoria,MELBOURNE,2025-04-28 07:11:45
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:ecce:28a4:b767:610a,AU,Victoria,MELBOURNE,2024-10-20 00:09:33
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:3dfe:9da0:2c15:8d89,AU,Victoria,MELBOURNE,2024-11-05 06:32:49
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:a8f9:246e:e967:88b9,AU,Victoria,MELBOURNE,2025-05-05 06:30:26
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8004:1270:68f:8aa:b56d:e93f:326d,AU,Victoria,MELBOURNE,2024-10-02 02:33:10
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:8574:fffa:ab8e:f528,AU,Victoria,MELBOURNE,2025-05-20 09:50:00
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:c835:bd9a:8223:99bc,AU,Victoria,MELBOURNE,2025-05-20 06:21:07
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:c55a:feb4:c23b:84ff,AU,Victoria,MELBOURNE,2024-08-31 06:21:47
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:1954:f359:e24:f4ce,AU,Victoria,MELBOURNE,2024-10-03 07:09:57
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:a08a:4938:981e:13d7,AU,Victoria,MELBOURNE,2024-11-12 19:46:06
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:71d3:cbd4:ec8:43cc,AU,Victoria,MELBOURNE,2024-10-18 06:53:32
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:4fd:ed11:d986:5111,AU,Victoria,MELBOURNE,2024-11-22 09:06:24
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b15:2100:600d:78d3:606c:9c3,AU,Victoria,MELBOURNE,2025-04-26 10:22:29
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4a3f:5000:cdac:9489:3c30:6765,AU,Victoria,MELBOURNE,2024-08-29 09:36:16
NFAPPL-02-IPHONE12=1-0A9BEFA754C360F16D98875D79EA119728E16F26A67815685A939DDE7A06EA0A,APPLE_iPhone12-1,APPLE_iPhone12-1,2001:8003:4b98:3300:c0fe:6b55:fdb2:2493,AU,Victoria,MELBOURNE,2025-05-21 11:22:07
