Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Talia,iOS,browseTitles,,,2025-06-08 10:09:24
Talia,iOS,playback,,,2025-06-08 10:09:24
Talia,iOS,browseTitles,,,2025-06-08 10:09:23
Talia,iOS,playback,,,2025-06-08 09:17:15
Talia,iOS,browseTitles,,,2025-06-08 09:17:15
Talia,iOS,browseTitles,,,2025-06-08 07:42:58
Talia,iOS,browseTitles,,,2025-06-08 07:42:58
Talia,iOS,playback,,,2025-06-08 07:42:58
Talia,iOS,profilesGate,,,2025-06-08 07:42:53
Talia,iOS,browseTitles,,,2025-06-08 07:42:53
Talia,iOS,profilesGate,,,2025-06-08 07:42:53
Talia,iOS,postPlay,,,2025-06-07 07:37:38
Talia,iOS,playback,,,2025-06-07 07:37:38
Talia,iOS,browseTitles,,,2025-06-07 07:01:21
Talia,iOS,browseTitles,,,2025-06-07 07:01:21
Talia,iOS,playback,,,2025-06-07 07:01:21
Talia,iOS,profilesGate,,,2025-06-07 07:00:06
Talia,iOS,browseTitles,,,2025-06-07 07:00:06
Talia,iOS,profilesGate,,,2025-06-07 07:00:03
Talia,iOS,nmLanding,,,2025-06-07 07:00:02
Talia,iOS,profilesGate,,,2025-06-07 07:00:02
Talia,iOS,nmLanding,,,2025-06-07 07:00:00
Talia,www,playback,/watch/81696947?trackId=155573558,/watch/81696948?trackId=155573560,2025-06-07 04:48:41
Talia,www,playback,/watch/81696948?trackId=155573560,/watch/81696949?trackId=155573558,2025-06-07 04:48:41
Talia,www,playback,/watch/81696946?trackId=155573558,/watch/81696947?trackId=155573558,2025-06-07 03:26:58
Talia,www,playback,/watch/81696947?trackId=155573558,/watch/81696948?trackId=155573560,2025-06-07 03:26:58
Talia,www,playback,/watch/81696945?trackId=155573558,/watch/81696946?trackId=155573558,2025-06-07 00:44:31
Talia,www,playback,/watch/81696946?trackId=155573558,/watch/81696947?trackId=155573558,2025-06-07 00:44:31
Talia,www,playback,,/watch/81696945?trackId=155573558,2025-06-06 23:25:08
Talia,www,playback,/watch/81696945?trackId=155573558,/watch/81696946?trackId=155573558,2025-06-06 23:25:08
Talia,www,playback,/watch/81696943?trackId=14170286,/watch/81696944?trackId=155573558,2025-06-06 14:07:50
Talia,www,playback,/watch/81696944?trackId=155573558,/watch/81696945?trackId=155573558,2025-06-06 14:07:50
Talia,www,playback,/watch/81025696?trackId=14170286&tctx=1%2C0%2C48b2755b-1361-4e15-8ab8-8184d95612fc-129455010%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-598683FE65_p_1749215112170%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749215112170%2C%2C%2C%2C81025696%2CVideo%3A81025696%2CminiDpPlayButton,/watch/81696943?trackId=14170286,2025-06-06 13:06:20
Talia,www,playback,/watch/81696943?trackId=14170286,/watch/81696944?trackId=155573558,2025-06-06 13:06:20
Talia,www,playback,/browse,/watch/81025696?trackId=14170286&tctx=1%2C0%2C48b2755b-1361-4e15-8ab8-8184d95612fc-129455010%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-598683FE65_p_1749215112170%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749215112170%2C%2C%2C%2C81025696%2CVideo%3A81025696%2CminiDpPlayButton,2025-06-06 13:05:24
Talia,www,playback,/browse,/watch/81025696?trackId=14170286&tctx=1%2C0%2C48b2755b-1361-4e15-8ab8-8184d95612fc-129455010%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-598683FE65_p_1749215112170%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749215112170%2C%2C%2C%2C81025696%2CVideo%3A81025696%2CminiDpPlayButton,2025-06-06 13:05:23
Talia,www,playback,/watch/81025696?trackId=14170286&tctx=1%2C0%2C48b2755b-1361-4e15-8ab8-8184d95612fc-129455010%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-598683FE65_p_1749215112170%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749215112170%2C%2C%2C%2C81025696%2CVideo%3A81025696%2CminiDpPlayButton,/watch/81696943?trackId=14170286,2025-06-06 13:05:23
Talia,www,browseTitles,,/browse,2025-06-06 13:05:21
Talia,www,profilesGate,,/browse,2025-06-06 13:05:15
Talia,www,browseTitles,,/browse,2025-06-06 13:05:15
Talia,www,browseTitles,/watch/81696942?trackId=14292801&tctx=3%2C0%2Cc16d5935-cd8d-44b5-bc05-b3e1fcfad2d6-112869831%2CNES_4E8814D582B24A10D0CE2E548C2B21-26A90F57107BC4-5FFBECFAFC_p_1749201962322%2C%2C%2C%2C%2C81025696%2CVideo%3A81696942%2CdetailsPageEpisodePlayButton,/browse?jbv=81025696,2025-06-06 11:52:05
Talia,www,playback,/browse?jbv=81025696,/watch/81696943?trackId=14292801&tctx=3%2C0%2Cc16d5935-cd8d-44b5-bc05-b3e1fcfad2d6-112869831%2CNES_4E8814D582B24A10D0CE2E548C2B21-26A90F57107BC4-5FFBECFAFC_p_1749201962322%2C%2C%2C%2C%2C81025696%2CVideo%3A81696943%2CdetailsPageEpisodePlayButton,2025-06-06 11:52:05
Talia,www,playback,,/watch/81696942?trackId=14292801&tctx=3%2C0%2Cc16d5935-cd8d-44b5-bc05-b3e1fcfad2d6-112869831%2CNES_4E8814D582B24A10D0CE2E548C2B21-26A90F57107BC4-5FFBECFAFC_p_1749201962322%2C%2C%2C%2C%2C81025696%2CVideo%3A81696942%2CdetailsPageEpisodePlayButton,2025-06-06 11:50:56
Talia,www,browseTitles,/watch/81696942?trackId=14292801&tctx=3%2C0%2Cc16d5935-cd8d-44b5-bc05-b3e1fcfad2d6-112869831%2CNES_4E8814D582B24A10D0CE2E548C2B21-26A90F57107BC4-5FFBECFAFC_p_1749201962322%2C%2C%2C%2C%2C81025696%2CVideo%3A81696942%2CdetailsPageEpisodePlayButton,/browse?jbv=81025696,2025-06-06 11:50:56
Talia,iOS,postPlay,,,2025-06-06 10:51:42
Talia,iOS,playback,,,2025-06-06 10:51:42
Talia,iOS,playback,,,2025-06-06 10:51:39
Talia,iOS,postPlay,,,2025-06-06 10:51:39
Talia,iOS,browseTitles,,,2025-06-06 10:40:38
Talia,iOS,browseTitles,,,2025-06-06 10:40:38
Talia,iOS,playback,,,2025-06-06 10:40:38
Talia,iOS,profilesGate,,,2025-06-06 10:40:32
Talia,iOS,browseTitles,,,2025-06-06 10:40:32
Talia,iOS,profilesGate,,,2025-06-06 10:40:31
Talia,www,browseTitles,/browse,/browse?jbv=81025696,2025-06-06 09:26:18
Talia,www,playback,/browse?jbv=81025696,/watch/81696942?trackId=14292801&tctx=3%2C0%2Cc16d5935-cd8d-44b5-bc05-b3e1fcfad2d6-112869831%2CNES_4E8814D582B24A10D0CE2E548C2B21-26A90F57107BC4-5FFBECFAFC_p_1749201962322%2C%2C%2C%2C%2C81025696%2CVideo%3A81696942%2CdetailsPageEpisodePlayButton,2025-06-06 09:26:18
Talia,www,browseTitles,/watch/81397456?trackId=14170286&tctx=1%2C0%2C8f1d1031-6245-4bdb-9c6b-a799005cdc34-112047397%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-B814FCC469_p_1749200594981%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749200594981%2C%2C%2C%2C%2CVideo%3A81397456%2CminiDpPlayButton,/browse,2025-06-06 09:26:09
Talia,www,browseTitles,/browse,/browse?jbv=81025696,2025-06-06 09:26:09
Talia,www,browseTitles,/watch/81397456?trackId=14170286&tctx=1%2C0%2C8f1d1031-6245-4bdb-9c6b-a799005cdc34-112047397%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-B814FCC469_p_1749200594981%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749200594981%2C%2C%2C%2C%2CVideo%3A81397456%2CminiDpPlayButton,/browse,2025-06-06 09:26:02
Talia,www,playback,/browse,/watch/81397456?trackId=14170286&tctx=1%2C0%2C8f1d1031-6245-4bdb-9c6b-a799005cdc34-112047397%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-B814FCC469_p_1749200594981%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749200594981%2C%2C%2C%2C%2CVideo%3A81397456%2CminiDpPlayButton,2025-06-06 09:26:01
Talia,iOS,playback,,,2025-06-06 09:22:24
Talia,iOS,browseTitles,,,2025-06-06 09:22:24
Talia,www,playback,/browse,/watch/81397456?trackId=14170286&tctx=1%2C0%2C8f1d1031-6245-4bdb-9c6b-a799005cdc34-112047397%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-B814FCC469_p_1749200594981%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1749200594981%2C%2C%2C%2C%2CVideo%3A81397456%2CminiDpPlayButton,2025-06-06 09:03:32
Talia,www,browseTitles,,/browse,2025-06-06 09:03:29
Talia,www,profilesGate,,/browse,2025-06-06 09:03:17
Talia,www,browseTitles,,/browse,2025-06-06 09:03:17
Talia,iOS,browseTitles,,,2025-06-06 08:34:05
Talia,iOS,browseTitles,,,2025-06-06 08:34:05
Talia,iOS,playback,,,2025-06-06 08:34:05
Talia,iOS,profilesGate,,,2025-06-06 08:34:02
Talia,iOS,browseTitles,,,2025-06-06 08:34:02
Talia,iOS,profilesGate,,,2025-06-06 08:34:01
Talia,iOS,movieDetails,,,2025-06-05 13:03:22
Talia,iOS,playback,,,2025-06-05 13:03:22
Talia,iOS,movieDetails,,,2025-06-05 13:03:17
Talia,iOS,movieDetails,,,2025-06-05 13:03:17
Talia,iOS,movieDetails,,,2025-06-05 13:03:17
Talia,iOS,movieDetails,,,2025-06-05 13:03:17
Talia,iOS,movieDetails,,,2025-06-05 13:03:13
Talia,iOS,search,,,2025-06-05 13:03:12
Talia,iOS,movieDetails,,,2025-06-05 13:03:12
Talia,iOS,search,,,2025-06-05 13:03:12
Talia,iOS,browseTitles,,,2025-06-05 13:03:06
Talia,iOS,search,,,2025-06-05 13:03:06
Talia,iOS,playback,,,2025-06-05 13:02:57
Talia,iOS,browseTitles,,,2025-06-05 13:02:57
Talia,iOS,browseTitles,,,2025-06-05 12:13:24
Talia,iOS,browseTitles,,,2025-06-05 12:13:24
Talia,iOS,playback,,,2025-06-05 12:13:24
Talia,iOS,profilesGate,,,2025-06-05 12:13:19
Talia,iOS,browseTitles,,,2025-06-05 12:13:19
Talia,iOS,profilesGate,,,2025-06-05 12:13:18
Talia,iOS,playback,,,2025-06-03 14:22:44
Talia,iOS,movieDetails,,,2025-06-03 14:22:44
Talia,iOS,movieDetails,,,2025-06-03 12:41:12
Talia,iOS,playback,,,2025-06-03 12:41:12
Talia,iOS,movieDetails,,,2025-06-03 12:41:11
Talia,iOS,playback,,,2025-06-03 09:20:39
Talia,iOS,movieDetails,,,2025-06-03 09:20:39
Talia,iOS,movieDetails,,,2025-06-03 09:06:44
Talia,iOS,playback,,,2025-06-03 09:06:44
Talia,iOS,movieDetails,,,2025-06-03 09:06:42
Talia,iOS,playback,,,2025-06-03 07:02:22
Talia,iOS,movieDetails,,,2025-06-03 07:02:22
Talia,iOS,playback,,,2025-06-03 06:20:45
Talia,iOS,movieDetails,,,2025-06-03 06:20:44
Talia,iOS,movieDetails,,,2025-06-03 06:20:44
Talia,iOS,movieDetails,,,2025-06-03 06:20:44
Talia,iOS,browseTitles,,,2025-06-03 06:20:43
Talia,iOS,profilesGate,,,2025-06-03 06:20:38
Talia,iOS,browseTitles,,,2025-06-03 06:20:38
Talia,iOS,profilesGate,,,2025-06-03 06:20:37
Talia,iOS,movieDetails,,,2025-06-02 12:51:15
Talia,iOS,movieDetails,,,2025-06-02 12:51:15
Talia,iOS,movieDetails,,,2025-06-02 12:51:15
Talia,iOS,movieDetails,,,2025-06-02 12:51:15
Talia,iOS,movieDetails,,,2025-06-02 12:51:08
Talia,iOS,search,,,2025-06-02 12:51:07
Talia,iOS,search,,,2025-06-02 12:51:07
Talia,iOS,movieDetails,,,2025-06-02 12:51:07
Talia,iOS,browseTitles,,,2025-06-02 12:50:59
Talia,iOS,search,,,2025-06-02 12:50:59
Talia,iOS,playback,,,2025-06-02 12:46:22
Talia,iOS,browseTitles,,,2025-06-02 12:46:22
Talia,iOS,browseTitles,,,2025-06-02 12:27:43
Talia,iOS,playback,,,2025-06-02 12:27:43
Talia,iOS,browseTitles,,,2025-06-02 12:27:40
Talia,iOS,browseTitles,,,2025-06-02 12:00:54
Talia,iOS,playback,,,2025-06-02 12:00:53
Talia,iOS,browseTitles,,,2025-06-02 10:13:30
Talia,iOS,playback,,,2025-06-02 10:13:30
Talia,iOS,playback,,,2025-06-02 10:13:28
Talia,iOS,browseTitles,,,2025-06-02 10:13:28
Talia,iOS,browseTitles,,,2025-06-02 09:46:40
Talia,iOS,browseTitles,,,2025-06-02 09:46:40
Talia,iOS,playback,,,2025-06-02 09:46:40
Talia,iOS,profilesGate,,,2025-06-02 09:46:36
Talia,iOS,browseTitles,,,2025-06-02 09:46:36
Talia,iOS,profilesGate,,,2025-06-02 09:46:35
Talia,iOS,browseTitles,,,2025-06-02 08:54:43
Talia,iOS,browseTitles,,,2025-06-02 08:54:43
Talia,iOS,playback,,,2025-06-02 08:54:43
Talia,iOS,profilesGate,,,2025-06-02 08:54:36
Talia,iOS,browseTitles,,,2025-06-02 08:54:36
Talia,iOS,profilesGate,,,2025-06-02 08:54:34
Talia,iOS,myProfileView,,,2025-06-02 01:58:15
Talia,iOS,showDetails,,,2025-06-02 01:58:15
Talia,iOS,search,,,2025-06-02 01:58:02
Talia,iOS,showDetails,,,2025-06-02 01:58:02
Talia,iOS,profilesGate,,,2025-06-02 01:56:58
Talia,iOS,browseTitles,,,2025-06-02 01:56:58
Talia,iOS,profilesGate,,,2025-06-02 01:56:57
Talia,iOS,movieDetails,,,2025-06-01 03:37:26
Talia,iOS,playback,,,2025-06-01 03:37:26
Talia,iOS,showDetails,,,2025-06-01 03:36:53
Talia,iOS,showDetails,,,2025-06-01 03:36:53
Talia,iOS,showDetails,,,2025-06-01 03:36:53
Talia,iOS,movieDetails,,,2025-06-01 03:36:53
Talia,iOS,playback,,,2025-06-01 03:36:51
Talia,iOS,showDetails,,,2025-06-01 03:36:51
Talia,iOS,playback,,,2025-06-01 03:36:51
Talia,iOS,showDetails,,,2025-06-01 03:36:51
Talia,iOS,showDetails,,,2025-06-01 03:36:49
Talia,iOS,showDetails,,,2025-06-01 03:36:49
Talia,iOS,showDetails,,,2025-06-01 03:36:49
Talia,iOS,playback,,,2025-06-01 03:36:49
Talia,iOS,showDetails,,,2025-06-01 03:36:38
Talia,iOS,showDetails,,,2025-06-01 03:36:38
Talia,iOS,showDetails,,,2025-06-01 03:36:38
Talia,iOS,showDetails,,,2025-06-01 03:36:38
Talia,iOS,showDetails,,,2025-06-01 03:36:23
Talia,iOS,playback,,,2025-06-01 03:36:22
Talia,iOS,showDetails,,,2025-06-01 03:36:22
Talia,iOS,playback,,,2025-06-01 03:36:22
Talia,iOS,playback,,,2025-06-01 03:36:08
Talia,iOS,playback,,,2025-06-01 03:36:08
Talia,iOS,playback,,,2025-06-01 03:36:06
Talia,iOS,postPlay,,,2025-06-01 03:36:06
Talia,iOS,playback,,,2025-06-01 03:35:58
Talia,iOS,postPlay,,,2025-06-01 03:35:58
Talia,iOS,postPlay,,,2025-06-01 03:35:57
Talia,iOS,playback,,,2025-06-01 03:35:57
Talia,iOS,postPlay,,,2025-06-01 03:35:52
Talia,iOS,playback,,,2025-06-01 03:35:52
Talia,iOS,playback,,,2025-06-01 03:35:38
Talia,iOS,playback,,,2025-06-01 03:35:38
Talia,iOS,postPlay,,,2025-06-01 03:24:45
Talia,iOS,playback,,,2025-06-01 03:24:45
Talia,iOS,postPlay,,,2025-06-01 02:12:18
Talia,iOS,playback,,,2025-06-01 02:12:18
Talia,iOS,browseTitles,,,2025-06-01 02:09:38
Talia,iOS,playback,,,2025-06-01 02:09:38
Talia,iOS,playback,,,2025-06-01 02:09:37
Talia,iOS,browseTitles,,,2025-06-01 02:09:37
Talia,iOS,browseTitles,,,2025-06-01 01:14:00
Talia,iOS,browseTitles,,,2025-06-01 01:14:00
Talia,iOS,playback,,,2025-06-01 01:14:00
Talia,iOS,profilesGate,,,2025-06-01 01:13:48
Talia,iOS,profilesGate,,,2025-06-01 01:13:48
Talia,iOS,browseTitles,,,2025-06-01 01:13:48
Talia,www,playback,/watch/81520608?trackId=155573558,/watch/81520609?trackId=155573558,2025-05-31 12:29:49
Talia,www,playback,/watch/81520609?trackId=155573558,/watch/81520610?trackId=155573560,2025-05-31 12:29:49
Talia,www,playback,/watch/81520607?trackId=14170286&tctx=2%2C0%2C41370c2d-79ca-4a92-9f86-7f1a0838309e-103490226%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-A30E94BF97_p_1748684884860%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748684884860%2C%2C%2C%2C%2CVideo%3A81418639%2CminiDpPlayButton,/watch/81520608?trackId=155573558,2025-05-31 11:23:34
Talia,www,playback,/watch/81520608?trackId=155573558,/watch/81520609?trackId=155573558,2025-05-31 11:23:34
Talia,www,playback,/browse,/watch/81520607?trackId=14170286&tctx=2%2C0%2C41370c2d-79ca-4a92-9f86-7f1a0838309e-103490226%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-A30E94BF97_p_1748684884860%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748684884860%2C%2C%2C%2C%2CVideo%3A81418639%2CminiDpPlayButton,2025-05-31 11:02:08
Talia,www,playback,/watch/81520607?trackId=14170286&tctx=2%2C0%2C41370c2d-79ca-4a92-9f86-7f1a0838309e-103490226%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-A30E94BF97_p_1748684884860%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748684884860%2C%2C%2C%2C%2CVideo%3A81418639%2CminiDpPlayButton,/watch/81520608?trackId=155573558,2025-05-31 11:02:08
Talia,www,browseTitles,,/browse,2025-05-31 09:48:36
Talia,www,playback,/browse,/watch/81520607?trackId=14170286&tctx=2%2C0%2C41370c2d-79ca-4a92-9f86-7f1a0838309e-103490226%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-A30E94BF97_p_1748684884860%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748684884860%2C%2C%2C%2C%2CVideo%3A81418639%2CminiDpPlayButton,2025-05-31 09:48:36
Talia,www,profilesGate,,/browse,2025-05-31 09:48:28
Talia,www,browseTitles,,/browse,2025-05-31 09:48:28
Talia,iOS,postPlay,,,2025-05-29 11:36:09
Talia,iOS,postPlay,,,2025-05-29 11:36:09
Talia,iOS,postPlay,,,2025-05-29 11:06:21
Talia,iOS,postPlay,,,2025-05-29 11:06:21
Talia,iOS,playback,,,2025-05-29 10:18:27
Talia,iOS,postPlay,,,2025-05-29 10:18:27
Talia,iOS,showDetails,,,2025-05-29 09:29:32
Talia,iOS,playback,,,2025-05-29 09:29:32
Talia,iOS,showDetails,,,2025-05-29 09:29:24
Talia,www,browseTitles,/browse?jbv=80024057,/browse,2025-05-29 02:38:36
Talia,www,browseTitles,/browse,/browse?jbv=81005297,2025-05-29 02:38:36
Talia,www,movieDetails,/browse,/browse?jbv=80024057,2025-05-29 02:38:33
Talia,www,browseTitles,/browse?jbv=80024057,/browse,2025-05-29 02:38:33
Talia,www,browseTitles,/browse?jbv=80236318,/browse,2025-05-29 02:38:28
Talia,www,browseTitles,/browse,/browse?jbv=80024057,2025-05-29 02:38:28
Talia,www,movieDetails,/browse,/browse?jbv=80236318,2025-05-29 02:37:43
Talia,www,browseTitles,/browse?jbv=80236318,/browse,2025-05-29 02:37:43
Talia,www,browseTitles,/browse?jbv=80153467,/browse,2025-05-29 02:37:30
Talia,www,browseTitles,/browse,/browse?jbv=80236318,2025-05-29 02:37:30
Talia,www,movieDetails,/browse,/browse?jbv=80153467,2025-05-29 02:37:25
Talia,www,browseTitles,/browse?jbv=80153467,/browse,2025-05-29 02:37:25
Talia,www,browseTitles,/browse?jbv=80241318,/browse,2025-05-29 02:37:15
Talia,www,browseTitles,/browse,/browse?jbv=80153467,2025-05-29 02:37:15
Talia,www,movieDetails,/browse,/browse?jbv=80241318,2025-05-29 02:37:02
Talia,www,browseTitles,/browse?jbv=80241318,/browse,2025-05-29 02:37:02
Talia,www,browseTitles,/browse?jbv=81450827,/browse,2025-05-29 02:36:53
Talia,www,browseTitles,/browse,/browse?jbv=80241318,2025-05-29 02:36:53
Talia,www,movieDetails,/browse,/browse?jbv=81450827,2025-05-29 02:36:50
Talia,www,browseTitles,/browse?jbv=81450827,/browse,2025-05-29 02:36:50
Talia,www,browseTitles,/browse?jbv=81025696,/browse,2025-05-29 02:36:40
Talia,www,browseTitles,/browse,/browse?jbv=81450827,2025-05-29 02:36:40
Talia,www,movieDetails,/browse,/browse?jbv=81025696,2025-05-29 02:36:29
Talia,www,browseTitles,/browse?jbv=81025696,/browse,2025-05-29 02:36:29
Talia,www,browseTitles,/browse?jbv=81756069,/browse,2025-05-29 02:36:05
Talia,www,browseTitles,/browse,/browse?jbv=81025696,2025-05-29 02:36:05
Talia,www,movieDetails,/browse,/browse?jbv=81756069,2025-05-29 02:35:57
Talia,www,browseTitles,/browse?jbv=81756069,/browse,2025-05-29 02:35:57
Talia,www,browseTitles,/browse?jbv=70157304,/browse,2025-05-29 02:35:30
Talia,www,browseTitles,/browse,/browse?jbv=81756069,2025-05-29 02:35:30
Talia,www,movieDetails,/browse,/browse?jbv=70157304,2025-05-29 02:35:14
Talia,www,browseTitles,/browse?jbv=70157304,/browse,2025-05-29 02:35:14
Talia,www,browseTitles,/browse?jbv=81757969,/browse,2025-05-29 02:34:49
Talia,www,browseTitles,/browse,/browse?jbv=70157304,2025-05-29 02:34:49
Talia,www,movieDetails,/browse,/browse?jbv=81757969,2025-05-29 02:34:25
Talia,www,browseTitles,/browse?jbv=81757969,/browse,2025-05-29 02:34:25
Talia,www,browseTitles,https://www.netflix.com/browse,/browse,2025-05-29 02:34:11
Talia,www,browseTitles,/browse,/browse?jbv=81757969,2025-05-29 02:34:11
Talia,iOS,playback,,,2025-05-28 11:25:58
Talia,iOS,showDetails,,,2025-05-28 11:25:58
Talia,iOS,postPlay,,,2025-05-28 11:07:54
Talia,iOS,playback,,,2025-05-28 11:07:54
Talia,iOS,playback,,,2025-05-28 11:07:49
Talia,iOS,postPlay,,,2025-05-28 11:07:49
Talia,iOS,showDetails,,,2025-05-28 10:10:11
Talia,iOS,playback,,,2025-05-28 10:10:11
Talia,iOS,search,,,2025-05-28 10:10:02
Talia,iOS,search,,,2025-05-28 10:10:02
Talia,iOS,showDetails,,,2025-05-28 10:10:02
Talia,iOS,showDetails,,,2025-05-28 10:10:02
Talia,iOS,browseTitles,,,2025-05-28 10:09:56
Talia,iOS,search,,,2025-05-28 10:09:56
Talia,iOS,playback,,,2025-05-28 10:09:55
Talia,iOS,browseTitles,,,2025-05-28 10:09:55
Talia,iOS,browseTitles,,,2025-05-28 09:41:51
Talia,iOS,playback,,,2025-05-28 09:41:51
Talia,iOS,playback,,,2025-05-28 09:39:43
Talia,iOS,browseTitles,,,2025-05-28 09:39:43
Talia,iOS,browseTitles,,,2025-05-28 08:38:37
Talia,iOS,browseTitles,,,2025-05-28 08:38:37
Talia,iOS,playback,,,2025-05-28 08:38:37
Talia,iOS,profilesGate,,,2025-05-28 08:38:25
Talia,iOS,browseTitles,,,2025-05-28 08:38:25
Talia,iOS,profilesGate,,,2025-05-28 08:38:25
Talia,www,playback,https://www.netflix.com/browse,/watch/81725719?trackId=155573560,2025-05-26 12:21:15
Talia,www,playback,/watch/81725719?trackId=155573560,/watch/81725720?trackId=155573558,2025-05-26 12:21:15
Talia,www,playback,/watch/81303831?trackId=14170287&tctx=1%2C0%2C9d21a144-605a-45e7-9f2f-e1a43c014857-337679773%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-15EA0A27F9_p_1748251507332%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748251507332%2C%2C%2C%2C81303831%2CVideo%3A81303831%2CminiDpPlayButton,/watch/81725718?trackId=14170287,2025-05-26 10:09:10
Talia,www,playback,/watch/81725718?trackId=14170287,/watch/81725719?trackId=155573560,2025-05-26 10:09:10
Talia,www,playback,/browse?jbv=81303831,/watch/81303831?trackId=14170287&tctx=1%2C0%2C9d21a144-605a-45e7-9f2f-e1a43c014857-337679773%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-15EA0A27F9_p_1748251507332%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748251507332%2C%2C%2C%2C81303831%2CVideo%3A81303831%2CminiDpPlayButton,2025-05-26 09:25:24
Talia,www,playback,/watch/81303831?trackId=14170287&tctx=1%2C0%2C9d21a144-605a-45e7-9f2f-e1a43c014857-337679773%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-15EA0A27F9_p_1748251507332%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748251507332%2C%2C%2C%2C81303831%2CVideo%3A81303831%2CminiDpPlayButton,/watch/81725718?trackId=14170287,2025-05-26 09:25:24
Talia,www,browseTitles,/browse,/browse?jbv=81303831,2025-05-26 09:25:23
Talia,www,playback,/browse?jbv=81303831,/watch/81303831?trackId=14170287&tctx=1%2C0%2C9d21a144-605a-45e7-9f2f-e1a43c014857-337679773%2CNES_4E8814D582B24A10D0CE2E548C2B21-994911DC4F528C-15EA0A27F9_p_1748251507332%2CNES_4E8814D582B24A10D0CE2E548C2B21_p_1748251507332%2C%2C%2C%2C81303831%2CVideo%3A81303831%2CminiDpPlayButton,2025-05-26 09:25:23
Talia,www,browseTitles,https://www.netflix.com/browse,/browse,2025-05-26 09:25:21
Talia,www,browseTitles,/browse,/browse?jbv=81303831,2025-05-26 09:25:21
Talia,iOS,postPlay,,,2025-05-24 23:08:58
Talia,iOS,playback,,,2025-05-24 23:08:58
Talia,iOS,playback,,,2025-05-24 22:47:18
Talia,iOS,postPlay,,,2025-05-24 22:47:18
Talia,iOS,playback,,,2025-05-24 22:09:30
Talia,iOS,browseTitles,,,2025-05-24 22:09:29
Talia,iOS,browseTitles,,,2025-05-24 22:09:29
Talia,iOS,profilesGate,,,2025-05-24 22:09:26
Talia,iOS,browseTitles,,,2025-05-24 22:09:26
Talia,iOS,profilesGate,,,2025-05-24 22:09:25
Talia,iOS,postPlay,,,2025-05-24 09:19:49
Talia,iOS,postPlay,,,2025-05-24 09:19:48
Talia,iOS,postPlay,,,2025-05-24 09:19:48
Talia,iOS,postPlay,,,2025-05-24 08:40:20
Talia,iOS,postPlay,,,2025-05-24 08:40:20
Talia,iOS,postPlay,,,2025-05-24 08:00:49
Talia,iOS,playback,,,2025-05-24 08:00:49
Talia,iOS,postPlay,,,2025-05-24 07:20:19
Talia,iOS,playback,,,2025-05-24 07:20:19
Talia,iOS,postPlay,,,2025-05-24 07:13:28
Talia,iOS,postPlay,,,2025-05-24 07:13:28
Talia,iOS,postPlay,,,2025-05-24 06:35:49
Talia,iOS,postPlay,,,2025-05-24 06:35:49
Talia,iOS,postPlay,,,2025-05-24 05:52:07
Talia,iOS,postPlay,,,2025-05-24 05:52:07
Talia,iOS,postPlay,,,2025-05-24 05:52:05
Talia,iOS,postPlay,,,2025-05-24 05:52:05
Talia,iOS,postPlay,,,2025-05-24 04:59:51
Talia,iOS,postPlay,,,2025-05-24 04:59:51
Talia,iOS,postPlay,,,2025-05-24 04:08:20
Talia,iOS,playback,,,2025-05-24 04:08:20
Talia,iOS,browseTitles,,,2025-05-24 03:54:16
Talia,iOS,browseTitles,,,2025-05-24 03:54:16
Talia,iOS,playback,,,2025-05-24 03:54:16
